CNT,i1,i2,i3,i4,i5,i6
KOR,3,2,3,4,3,3
KOR,3,3,3,4,2,3
KOR,3,3,3,4,2,3
KOR,3,3,3,4,2,3
KOR,3,3,3,4,2,3
KOR,3,3,4,3,2,3
KOR,3,3,3,4,3,2
KOR,3,3,2,3,3,4
KOR,3,3,3,4,2,3
KOR,3,3,3,4,2,3
KOR,3,2,3,4,3,3
KOR,3,3,3,2,4,3
KOR,3,3,4,3,2,3
KOR,3,3,3,4,2,3
KOR,3,3,3,3,2,4
KOR,3,2,3,3,3,4
KOR,3,2,3,4,3,3
KOR,3,3,3,4,2,3
KOR,3,3,2,4,3,3
KOR,3,3,3,4,2,3
KOR,3,3,3,4,2,3
KOR,3,2,3,4,3,3
KOR,3,3,4,2,3,3
KOR,3,3,3,3,2,4
KOR,3,3,3,4,2,3
KOR,3,3,2,3,4,3
KOR,3,3,4,3,3,2
KOR,3,3,3,4,2,3
KOR,3,3,2,4,3,3
KOR,3,3,3,3,2,4
KOR,3,3,3,4,2,3
KOR,3,3,3,3,2,4
KOR,3,3,3,4,2,3
KOR,3,3,2,4,3,3
KOR,3,3,3,4,2,3
KOR,3,3,3,4,2,3
KOR,3,3,3,3,2,4
KOR,3,3,3,4,2,3
KOR,3,3,2,4,3,3
KOR,3,3,4,3,2,3
KOR,3,3,2,4,3,3
KOR,3,3,3,4,2,3
KOR,3,3,3,4,2,3
KOR,3,3,3,4,2,3
KOR,3,3,3,4,2,3
KOR,3,3,3,4,2,3
KOR,3,2,3,3,3,4
KOR,3,2,3,3,3,4
KOR,3,3,3,4,3,2
KOR,3,2,3,4,3,3
KOR,3,3,4,3,2,3
KOR,3,2,3,4,3,3
KOR,3,3,3,4,2,3
KOR,3,3,3,4,2,3
KOR,3,2,3,4,3,3
KOR,3,4,3,3,2,3
KOR,3,2,3,3,3,4
KOR,3,2,3,3,4,3
KOR,3,3,2,3,3,4
KOR,3,3,2,3,3,4
KOR,3,3,2,4,3,3
KOR,3,3,4,3,2,3
KOR,3,3,4,3,2,3
KOR,3,3,3,4,2,3
KOR,3,3,4,3,2,3
KOR,3,3,3,4,2,3
KOR,3,4,3,3,2,3
KOR,3,2,3,4,3,3
KOR,3,3,2,3,3,4
KOR,3,3,3,4,2,3
KOR,3,3,3,4,2,3
KOR,3,3,4,3,2,3
KOR,3,2,3,4,3,3
KOR,3,2,3,3,3,4
KOR,3,3,4,3,2,3
KOR,3,3,3,3,2,4
KOR,3,3,3,3,2,4
KOR,3,3,3,2,3,4
KOR,3,3,3,3,2,4
KOR,3,4,3,3,2,3
KOR,3,3,3,4,2,3
KOR,3,2,3,3,3,4
KOR,3,3,3,3,2,4
KOR,3,3,3,3,2,4
KOR,3,3,4,3,2,3
KOR,3,3,3,3,2,4
KOR,3,3,3,4,2,3
KOR,3,3,3,2,3,4
KOR,3,3,3,4,2,3
KOR,3,3,3,4,2,3
KOR,3,3,3,3,2,4
KOR,3,3,3,4,2,3
KOR,3,3,4,3,2,3
KOR,3,3,3,3,2,4
KOR,3,3,3,4,2,3
KOR,3,3,3,4,2,3
KOR,3,3,2,4,3,3
KOR,3,3,2,4,3,3
KOR,3,2,3,3,3,4
KOR,3,3,3,3,2,4
KOR,3,2,3,4,3,3
KOR,3,3,3,4,2,3
KOR,3,2,3,3,3,4
KOR,3,3,3,4,2,3
KOR,3,3,3,3,2,4
KOR,3,3,2,3,3,4
KOR,3,4,3,3,2,3
KOR,3,3,4,2,3,3
KOR,3,3,4,3,2,3
KOR,3,3,3,4,2,3
KOR,3,3,2,3,3,4
KOR,3,3,4,3,2,3
KOR,3,2,3,3,3,4
KOR,3,2,3,3,3,4
KOR,3,3,3,2,3,4
KOR,3,3,3,4,2,3
KOR,3,3,3,4,2,3
KOR,3,3,2,3,3,4
KOR,3,3,3,3,2,4
KOR,3,2,3,3,3,4
KOR,3,2,3,3,4,3
KOR,3,2,3,4,3,3
KOR,3,2,3,4,3,3
KOR,3,2,3,3,3,4
KOR,3,3,3,4,2,3
KOR,3,3,3,2,4,3
KOR,3,2,4,3,3,3
KOR,3,3,3,3,2,4
KOR,2,3,3,3,3,4
KOR,2,3,3,4,3,3
KOR,2,3,3,4,3,3
KOR,2,3,3,4,3,3
KOR,2,3,3,3,3,4
KOR,2,3,3,4,3,3
KOR,2,3,4,3,3,3
KOR,2,3,3,3,3,4
KOR,3,3,3,3,3,3
KOR,3,3,3,3,3,3
KOR,3,3,3,3,3,3
KOR,3,3,3,3,3,3
KOR,3,3,3,3,3,3
KOR,3,3,3,3,3,3
KOR,3,3,3,3,3,3
KOR,3,3,3,3,3,3
KOR,3,3,3,3,3,3
KOR,3,3,3,3,3,3
KOR,3,3,3,3,3,3
KOR,3,3,3,3,3,3
KOR,3,3,3,3,3,3
KOR,3,3,3,3,3,3
KOR,3,3,3,3,3,3
KOR,3,3,3,3,3,3
KOR,3,3,3,3,3,3
KOR,3,3,3,3,3,3
KOR,3,3,3,3,3,3
KOR,3,3,3,3,3,3
KOR,3,3,3,3,3,3
KOR,3,3,3,3,3,3
KOR,3,3,3,3,3,3
KOR,3,3,3,3,3,3
KOR,3,3,3,3,3,3
KOR,3,3,3,3,3,3
KOR,3,3,3,3,3,3
KOR,3,3,3,3,3,3
KOR,3,3,3,3,3,3
KOR,3,3,3,3,3,3
KOR,3,3,3,3,3,3
KOR,3,3,3,3,3,3
KOR,3,3,3,3,3,3
KOR,3,3,3,3,3,3
KOR,3,3,3,3,3,3
KOR,3,3,3,3,3,3
KOR,3,3,3,3,3,3
KOR,3,3,3,3,3,3
KOR,3,3,3,3,3,3
KOR,3,3,3,3,3,3
KOR,3,3,3,3,3,3
KOR,3,3,3,3,3,3
KOR,3,3,3,3,3,3
KOR,3,3,3,3,3,3
KOR,3,3,3,3,3,3
KOR,3,3,3,3,3,3
KOR,3,3,3,3,3,3
KOR,3,3,3,3,3,3
KOR,3,3,3,3,3,3
KOR,3,3,3,3,3,3
KOR,3,3,3,3,3,3
KOR,3,3,3,3,3,3
KOR,3,3,3,3,3,3
KOR,3,3,3,3,3,3
KOR,3,3,3,3,3,3
KOR,3,3,3,3,3,3
KOR,3,3,3,3,3,3
KOR,3,3,3,3,3,3
KOR,3,3,3,3,3,3
KOR,3,3,3,3,3,3
KOR,3,3,3,3,3,3
KOR,3,3,3,3,3,3
KOR,3,3,3,3,3,3
KOR,3,3,3,3,3,3
KOR,3,3,3,3,3,3
KOR,3,3,3,3,3,3
KOR,3,3,3,3,3,3
KOR,3,3,3,3,3,3
KOR,3,3,3,3,3,3
KOR,3,3,3,3,3,3
KOR,3,3,3,3,3,3
KOR,3,3,3,3,3,3
KOR,3,3,3,3,3,3
KOR,3,3,3,3,3,3
KOR,3,3,3,3,3,3
KOR,3,3,3,3,3,3
KOR,3,3,3,3,3,3
KOR,3,3,3,3,3,3
KOR,3,3,3,3,3,3
KOR,3,3,3,3,3,3
KOR,3,3,3,3,3,3
KOR,3,3,3,3,3,3
KOR,3,3,3,3,3,3
KOR,3,3,3,3,3,3
KOR,3,3,3,3,3,3
KOR,3,3,3,3,3,3
KOR,3,3,3,3,3,3
KOR,3,3,3,3,3,3
KOR,3,3,3,3,3,3
KOR,3,3,3,3,3,3
KOR,3,3,3,3,3,3
KOR,3,3,3,3,3,3
KOR,3,3,3,3,3,3
KOR,3,3,3,3,3,3
KOR,3,3,3,3,3,3
KOR,3,3,3,3,3,3
KOR,3,3,3,3,3,3
KOR,3,3,3,3,3,3
KOR,3,3,3,3,3,3
KOR,3,3,3,3,3,3
KOR,3,3,3,3,3,3
KOR,3,3,3,3,3,3
KOR,3,3,3,3,3,3
KOR,3,3,3,3,3,3
KOR,3,3,3,3,3,3
KOR,3,3,3,3,3,3
KOR,3,3,3,3,3,3
KOR,3,3,3,3,3,3
KOR,3,3,3,3,3,3
KOR,3,3,3,3,3,3
KOR,3,3,3,3,3,3
KOR,3,3,3,3,3,3
KOR,3,3,3,3,3,3
KOR,3,3,3,3,3,3
KOR,3,3,3,3,3,3
KOR,3,3,3,3,3,3
KOR,3,3,3,3,3,3
KOR,3,3,3,3,3,3
KOR,3,3,3,3,3,3
KOR,3,3,3,3,3,3
KOR,3,3,3,3,3,3
KOR,3,3,3,3,3,3
KOR,3,3,3,3,3,3
KOR,3,3,3,3,3,3
KOR,3,3,3,3,3,3
KOR,3,3,3,3,3,3
KOR,3,3,3,3,3,3
KOR,3,3,3,3,3,3
KOR,3,3,3,3,3,3
KOR,3,3,3,3,3,3
KOR,3,3,3,3,3,3
KOR,3,3,3,3,3,3
KOR,3,3,3,3,3,3
KOR,3,3,3,3,3,3
KOR,3,3,3,3,3,3
KOR,3,3,3,3,3,3
KOR,3,3,3,3,3,3
KOR,3,3,3,3,3,3
KOR,3,3,3,3,3,3
KOR,3,3,3,3,3,3
KOR,3,3,3,3,3,3
KOR,3,3,3,3,3,3
KOR,3,3,3,3,3,3
KOR,3,3,3,3,3,3
KOR,3,3,3,3,3,3
KOR,3,3,3,3,3,3
KOR,3,3,3,3,3,3
KOR,3,3,3,3,3,3
KOR,3,3,3,3,3,3
KOR,3,3,3,3,3,3
KOR,3,3,3,3,3,3
KOR,3,3,3,3,3,3
KOR,3,3,3,3,3,3
KOR,3,3,3,3,3,3
KOR,3,3,3,3,3,3
KOR,3,3,3,3,3,3
KOR,3,3,3,3,3,3
KOR,3,3,3,3,3,3
KOR,3,3,3,3,3,3
KOR,3,3,3,3,3,3
KOR,3,3,3,3,3,3
KOR,3,3,3,3,3,3
KOR,3,3,3,3,3,3
KOR,3,3,3,3,3,3
KOR,3,3,3,3,3,3
KOR,3,3,3,3,3,3
KOR,3,3,3,3,3,3
KOR,3,3,3,3,3,3
KOR,3,3,3,3,3,3
KOR,3,3,3,3,3,3
KOR,3,3,3,3,3,3
KOR,3,3,3,3,3,3
KOR,3,3,3,3,3,3
KOR,3,3,3,3,3,3
KOR,3,3,3,3,3,3
KOR,3,3,3,3,3,3
KOR,3,3,3,3,3,3
KOR,3,3,3,3,3,3
KOR,3,3,3,3,3,3
KOR,3,3,3,3,3,3
KOR,3,3,3,3,3,3
KOR,3,3,3,3,3,3
KOR,3,3,3,3,3,3
KOR,3,3,3,3,3,3
KOR,3,3,3,3,3,3
KOR,3,3,3,3,3,3
KOR,3,3,3,3,3,3
KOR,3,3,3,3,3,3
KOR,3,3,3,3,3,3
KOR,3,3,3,3,3,3
KOR,3,3,3,3,3,3
KOR,3,3,3,3,3,3
KOR,3,3,3,3,3,3
KOR,3,3,3,3,3,3
KOR,3,3,3,3,3,3
KOR,3,3,3,3,3,3
KOR,3,3,3,3,3,3
KOR,3,3,3,3,3,3
KOR,3,3,3,3,3,3
KOR,3,3,3,3,3,3
KOR,3,3,3,3,3,3
KOR,3,3,3,3,3,3
KOR,3,3,3,3,3,3
KOR,3,3,3,3,3,3
KOR,3,3,3,3,3,3
KOR,3,3,3,3,3,3
KOR,3,3,3,3,3,3
KOR,3,3,3,3,3,3
KOR,3,3,3,3,3,3
KOR,3,3,3,3,3,3
KOR,3,3,3,3,3,3
KOR,3,3,3,3,3,3
KOR,3,3,3,3,3,3
KOR,3,3,3,3,3,3
KOR,3,3,3,3,3,3
KOR,3,3,3,3,3,3
KOR,3,3,3,3,3,3
KOR,3,3,3,3,3,3
KOR,3,3,3,3,3,3
KOR,3,3,3,3,3,3
KOR,3,3,3,3,3,3
KOR,3,3,3,3,3,3
KOR,3,3,3,3,3,3
KOR,3,3,3,3,3,3
KOR,3,3,3,3,3,3
KOR,3,3,3,3,3,3
KOR,3,3,3,3,3,3
KOR,3,3,3,3,3,3
KOR,3,3,3,3,3,3
KOR,3,3,3,3,3,3
KOR,3,3,3,3,3,3
KOR,3,3,3,3,3,3
KOR,3,3,3,3,3,3
KOR,3,3,3,3,3,3
KOR,3,3,3,3,3,3
KOR,3,3,3,3,3,3
KOR,3,3,3,3,3,3
KOR,3,3,3,3,3,3
KOR,3,3,3,3,3,3
KOR,3,3,3,3,3,3
KOR,3,3,3,3,3,3
KOR,3,3,3,3,3,3
KOR,3,3,3,3,3,3
KOR,3,3,3,3,3,3
KOR,3,3,3,3,3,3
KOR,3,3,3,3,3,3
KOR,3,3,3,3,3,3
KOR,3,3,3,3,3,3
KOR,3,3,3,3,3,3
KOR,3,3,3,3,3,3
KOR,3,3,3,3,3,3
KOR,3,3,3,3,3,3
KOR,3,3,3,3,3,3
KOR,3,3,3,3,3,3
KOR,3,3,3,3,3,3
KOR,3,3,3,3,3,3
KOR,3,3,3,3,3,3
KOR,3,3,3,3,3,3
KOR,3,3,3,3,3,3
KOR,3,3,3,3,3,3
KOR,3,3,3,3,3,3
KOR,3,3,3,3,3,3
KOR,3,3,3,3,3,3
KOR,3,3,3,3,3,3
KOR,3,3,3,3,3,3
KOR,3,3,3,3,3,3
KOR,3,3,3,3,3,3
KOR,3,3,3,3,3,3
KOR,3,3,3,3,3,3
KOR,3,3,3,3,3,3
KOR,3,3,3,3,3,3
KOR,3,3,3,3,3,3
KOR,3,3,3,3,3,3
KOR,3,3,3,3,3,3
KOR,3,3,3,3,3,3
KOR,3,3,3,3,3,3
KOR,3,3,3,3,3,3
KOR,3,3,3,3,3,3
KOR,3,3,3,3,3,3
KOR,3,3,3,3,3,3
KOR,3,3,3,3,3,3
KOR,3,3,3,3,3,3
KOR,3,3,3,3,3,3
KOR,3,3,3,3,3,3
KOR,3,3,3,3,3,3
KOR,3,3,3,3,3,3
KOR,3,3,3,3,3,3
KOR,3,3,3,3,3,3
KOR,3,3,3,3,3,3
KOR,3,3,3,3,3,3
KOR,3,3,3,3,3,3
KOR,3,3,3,3,3,3
KOR,3,3,3,3,3,3
KOR,3,3,3,3,3,3
KOR,3,3,3,3,3,3
KOR,3,3,3,3,3,3
KOR,3,3,3,3,3,3
KOR,3,3,3,3,3,3
KOR,3,3,3,3,3,3
KOR,3,3,3,3,3,3
KOR,3,3,3,3,3,3
KOR,3,3,3,3,3,3
KOR,3,3,3,3,3,3
KOR,3,3,3,3,3,3
KOR,3,3,3,3,3,3
KOR,3,3,3,3,3,3
KOR,3,3,3,3,3,3
KOR,3,3,3,3,3,3
KOR,3,3,3,3,3,3
KOR,3,3,3,3,3,3
KOR,3,3,3,3,3,3
KOR,3,3,3,3,3,3
KOR,3,3,3,3,3,3
KOR,3,3,3,3,3,3
KOR,3,3,3,3,3,3
KOR,3,3,3,3,3,3
KOR,3,3,3,3,3,3
KOR,3,3,3,3,3,3
KOR,3,3,3,3,3,3
KOR,3,3,3,3,3,3
KOR,3,3,3,3,3,3
KOR,3,3,3,3,3,3
KOR,3,3,3,3,3,3
KOR,3,3,3,3,3,3
KOR,3,3,3,3,3,3
KOR,3,3,3,3,3,3
KOR,3,3,3,3,3,3
KOR,3,3,3,3,3,3
KOR,3,3,3,3,3,3
KOR,3,3,3,3,3,3
KOR,3,3,3,3,3,3
KOR,3,3,3,3,3,3
KOR,3,3,3,3,3,3
KOR,3,3,3,3,3,3
KOR,3,3,3,3,3,3
KOR,3,3,3,3,3,3
KOR,3,3,3,3,3,3
KOR,3,3,3,3,3,3
KOR,3,3,3,3,3,3
KOR,3,3,3,3,3,3
KOR,3,3,3,3,3,3
KOR,3,3,3,3,3,3
KOR,3,3,3,3,3,3
KOR,3,3,3,3,3,3
KOR,3,3,3,3,3,3
KOR,3,3,3,3,3,3
KOR,3,3,3,3,3,3
KOR,3,3,3,3,3,3
KOR,3,3,3,3,3,3
KOR,3,3,3,3,3,3
KOR,3,3,3,3,3,3
KOR,3,3,3,3,3,3
KOR,3,3,3,3,3,3
KOR,3,3,3,3,3,3
KOR,3,3,3,3,3,3
KOR,3,3,3,3,3,3
KOR,3,3,3,3,3,3
KOR,3,3,3,3,3,3
KOR,3,3,3,3,3,3
KOR,3,3,3,3,3,3
KOR,3,3,3,3,3,3
KOR,3,3,3,3,3,3
KOR,3,3,3,3,3,3
KOR,3,3,3,3,3,3
KOR,3,3,3,3,3,3
KOR,3,3,3,3,3,3
KOR,3,3,3,3,3,3
KOR,3,3,3,3,3,3
KOR,3,3,3,3,3,3
KOR,3,3,3,3,3,3
KOR,3,3,3,3,3,3
KOR,3,3,3,3,3,3
KOR,3,3,3,3,3,3
KOR,3,3,3,3,3,3
KOR,3,3,3,3,3,3
KOR,3,3,3,3,3,3
KOR,3,3,3,3,3,3
KOR,3,3,3,3,3,3
KOR,3,3,3,3,3,3
KOR,3,3,3,3,3,3
KOR,3,3,3,3,3,3
KOR,3,3,3,3,3,3
KOR,3,3,3,3,3,3
KOR,3,3,3,3,3,3
KOR,3,3,3,3,3,3
KOR,3,3,3,3,3,3
KOR,3,3,3,3,3,3
KOR,3,3,3,3,3,3
KOR,3,3,3,3,3,3
KOR,3,3,3,3,3,3
KOR,3,3,3,3,3,3
KOR,3,3,3,3,3,3
KOR,3,3,3,3,3,3
KOR,3,3,3,3,3,3
KOR,3,3,3,3,3,3
KOR,3,3,3,3,3,3
KOR,3,3,3,3,3,3
KOR,3,3,3,3,3,3
KOR,3,3,3,3,3,3
KOR,3,3,3,3,3,3
KOR,3,3,3,3,3,3
KOR,3,3,3,3,3,3
KOR,3,3,3,3,3,3
KOR,3,3,3,3,3,3
KOR,3,3,3,3,3,3
KOR,3,3,3,3,3,3
KOR,3,3,3,3,3,3
KOR,3,3,3,3,3,3
KOR,3,3,3,3,3,3
KOR,3,3,3,3,3,3
KOR,3,3,3,3,3,3
KOR,3,3,3,3,3,3
KOR,3,3,3,3,3,3
KOR,3,3,3,3,3,3
KOR,3,3,3,3,3,3
KOR,3,3,3,3,3,3
KOR,3,3,3,3,3,3
KOR,3,3,3,3,3,3
KOR,3,3,3,3,3,3
KOR,3,3,3,3,3,3
KOR,3,3,3,3,3,3
KOR,3,3,3,3,3,3
KOR,3,3,3,3,3,3
KOR,3,3,3,3,3,3
KOR,3,3,3,3,3,3
KOR,3,3,3,3,3,3
KOR,3,3,3,3,3,3
KOR,3,3,3,3,3,3
KOR,3,3,3,3,3,3
KOR,3,3,3,3,3,3
KOR,3,3,3,3,3,3
KOR,3,3,3,3,3,3
KOR,3,3,3,3,3,3
KOR,3,3,3,3,3,3
KOR,3,3,3,3,3,3
KOR,3,3,3,3,3,3
KOR,3,3,3,3,3,3
KOR,3,3,3,3,3,3
KOR,3,3,3,3,3,3
KOR,3,3,3,3,3,3
KOR,3,3,3,3,3,3
KOR,3,3,3,3,3,3
KOR,3,3,3,3,3,3
KOR,3,3,3,3,3,3
KOR,3,3,3,3,3,3
KOR,3,3,3,3,3,3
KOR,3,3,3,3,3,3
KOR,3,3,3,3,3,3
KOR,3,3,3,3,3,3
KOR,3,3,3,3,3,3
KOR,3,3,3,3,3,3
KOR,3,3,3,3,3,3
KOR,3,3,3,3,3,3
KOR,3,3,3,3,3,3
KOR,3,3,3,3,3,3
KOR,3,3,3,3,3,3
KOR,3,3,3,3,3,3
KOR,3,3,3,3,3,3
KOR,3,3,3,3,3,3
KOR,3,3,3,3,3,3
KOR,3,3,3,3,3,3
KOR,3,3,3,3,3,3
KOR,3,3,3,3,3,3
KOR,3,3,3,3,3,3
KOR,3,3,3,3,3,3
KOR,3,3,3,3,3,3
KOR,3,3,3,3,3,3
KOR,3,3,3,3,3,3
KOR,3,3,3,3,3,3
KOR,3,3,3,3,3,3
KOR,3,3,3,3,3,3
KOR,3,3,3,3,3,3
KOR,3,3,3,3,3,3
KOR,3,3,3,3,3,3
KOR,3,3,3,3,3,3
KOR,3,3,3,3,3,3
KOR,3,3,3,3,3,3
KOR,3,3,3,3,3,3
KOR,3,3,3,3,3,3
KOR,3,3,3,3,3,3
KOR,3,3,3,3,3,3
KOR,3,3,3,3,3,3
KOR,3,3,3,3,3,3
KOR,3,3,3,3,3,3
KOR,3,3,3,3,3,3
KOR,3,3,3,3,3,3
KOR,3,3,3,3,3,3
KOR,3,3,3,3,3,3
KOR,3,3,3,3,3,3
KOR,3,3,3,3,3,3
KOR,3,3,3,3,3,3
KOR,3,3,3,3,3,3
KOR,3,3,3,3,3,3
KOR,3,3,3,3,3,3
KOR,3,3,3,3,3,3
KOR,3,3,3,3,3,3
KOR,3,3,3,3,3,3
KOR,3,3,3,3,3,3
KOR,3,3,3,3,3,3
KOR,3,3,3,3,3,3
KOR,3,3,3,3,3,3
KOR,3,3,3,3,3,3
KOR,3,3,3,3,3,3
KOR,3,3,3,3,3,3
KOR,3,3,3,3,3,3
KOR,3,3,3,3,3,3
KOR,3,3,3,3,3,3
KOR,3,3,3,3,3,3
KOR,3,3,3,3,3,3
KOR,3,3,3,3,3,3
KOR,3,3,3,3,3,3
KOR,3,3,3,3,3,3
KOR,3,3,3,3,3,3
KOR,3,3,3,3,3,3
KOR,3,3,3,3,3,3
KOR,3,3,3,3,3,3
KOR,3,3,3,3,3,3
KOR,3,3,3,3,3,3
KOR,3,3,3,3,3,3
KOR,3,3,3,3,3,3
KOR,3,3,3,3,3,3
KOR,3,3,3,3,3,3
KOR,3,3,3,3,3,3
KOR,3,3,3,3,3,3
KOR,3,3,3,3,3,3
KOR,3,3,3,3,3,3
KOR,3,3,3,3,3,3
KOR,3,3,3,3,3,3
KOR,3,3,3,3,3,3
KOR,3,3,3,3,3,3
KOR,3,3,3,3,3,3
KOR,3,3,3,3,3,3
KOR,3,3,3,3,3,3
KOR,3,3,3,3,3,3
KOR,3,3,3,3,3,3
KOR,3,3,3,3,3,3
KOR,3,3,3,3,3,3
KOR,3,3,3,3,3,3
KOR,3,3,3,3,3,3
KOR,3,3,3,3,3,3
KOR,3,3,3,3,3,3
KOR,3,3,3,3,3,3
KOR,3,3,3,3,3,3
KOR,3,3,3,3,3,3
KOR,3,3,3,3,3,3
KOR,3,3,3,3,3,3
KOR,3,3,3,3,3,3
KOR,3,3,3,3,3,3
KOR,3,3,3,3,3,3
KOR,3,3,3,3,3,3
KOR,3,3,3,3,3,3
KOR,3,3,3,3,3,3
KOR,3,3,3,3,3,3
KOR,3,3,3,3,3,3
KOR,3,3,3,3,3,3
KOR,3,3,3,3,3,3
KOR,3,3,3,3,3,3
KOR,3,3,3,3,3,3
KOR,3,3,3,3,3,3
KOR,3,3,3,3,3,3
KOR,3,3,3,3,3,3
KOR,3,3,3,3,3,3
KOR,3,3,3,3,3,3
KOR,3,3,3,3,3,3
KOR,3,3,3,3,3,3
KOR,3,3,3,3,3,3
KOR,3,3,3,3,3,3
KOR,3,3,3,3,3,3
KOR,3,3,3,3,3,3
KOR,3,3,3,3,3,3
KOR,3,3,3,3,3,3
KOR,3,3,3,3,3,3
KOR,3,3,3,3,3,3
KOR,3,3,3,3,3,3
KOR,3,3,3,3,3,3
KOR,3,3,3,3,3,3
KOR,3,3,3,3,3,3
KOR,3,3,3,3,3,3
KOR,3,3,3,3,3,3
KOR,3,3,3,3,3,3
KOR,3,3,3,3,3,3
KOR,3,3,3,3,3,3
KOR,3,3,3,3,3,3
KOR,3,3,3,3,3,3
KOR,3,3,3,3,3,3
KOR,3,3,3,3,3,3
KOR,3,3,3,3,3,3
KOR,3,3,3,3,3,3
KOR,3,3,3,3,3,3
KOR,3,3,3,3,3,3
KOR,3,3,3,3,3,3
KOR,3,3,3,3,3,3
KOR,3,3,3,3,3,3
KOR,3,3,3,3,3,3
KOR,3,3,3,3,3,3
KOR,3,3,3,3,3,3
KOR,3,3,3,3,3,3
KOR,3,3,3,3,3,3
KOR,3,3,3,3,3,3
KOR,3,3,3,3,3,3
KOR,3,3,3,3,3,3
KOR,3,3,3,3,3,3
KOR,3,3,3,3,3,3
KOR,3,3,3,3,3,3
KOR,3,3,3,3,3,3
KOR,3,3,3,3,3,3
KOR,3,3,3,3,3,3
KOR,3,3,3,3,3,3
KOR,3,3,3,3,3,3
KOR,3,3,3,3,3,3
KOR,3,3,3,3,3,3
KOR,3,3,3,3,3,3
KOR,3,3,3,3,3,3
KOR,3,3,3,3,3,3
KOR,3,3,3,3,3,3
KOR,3,3,3,3,3,3
KOR,3,3,3,3,3,3
KOR,3,3,3,3,3,3
KOR,3,3,3,3,3,3
KOR,3,3,3,3,3,3
KOR,3,3,3,3,3,3
KOR,3,3,3,3,3,3
KOR,3,3,3,3,3,3
KOR,3,3,3,3,3,3
KOR,3,3,3,3,3,3
KOR,3,3,3,3,3,3
KOR,3,3,3,3,3,3
KOR,3,3,3,3,3,3
KOR,3,3,3,3,3,3
KOR,3,3,3,3,3,3
KOR,3,3,3,3,3,3
KOR,3,3,3,3,3,3
KOR,3,3,3,3,3,3
KOR,3,3,3,3,3,3
KOR,3,3,3,3,3,3
KOR,3,3,3,3,3,3
KOR,3,3,3,3,3,3
KOR,3,3,3,3,3,3
KOR,3,3,3,3,3,3
KOR,3,3,3,3,3,3
KOR,3,3,3,3,3,3
KOR,3,3,3,3,3,3
KOR,3,3,3,3,3,3
KOR,3,3,3,3,3,3
KOR,3,3,3,3,3,3
KOR,3,3,3,3,3,3
KOR,3,3,3,3,3,3
KOR,3,3,3,3,3,3
KOR,3,3,3,3,3,3
KOR,3,3,3,3,3,3
KOR,3,3,3,3,3,3
KOR,3,3,3,3,3,3
KOR,3,3,3,3,3,3
KOR,3,3,3,3,3,3
KOR,3,3,3,3,3,3
KOR,3,3,3,3,3,3
KOR,3,3,3,3,3,3
KOR,3,3,3,3,3,3
KOR,3,3,3,3,3,3
KOR,3,3,3,3,3,3
KOR,3,3,3,3,3,3
KOR,3,3,3,3,3,3
KOR,3,3,3,3,3,3
KOR,3,3,3,3,3,3
KOR,3,3,3,3,3,3
KOR,3,3,3,3,3,3
KOR,3,3,3,3,3,3
KOR,3,3,3,3,3,3
KOR,3,3,3,3,3,3
KOR,3,3,3,3,3,3
KOR,3,3,3,3,3,3
KOR,3,3,3,3,3,3
KOR,3,3,3,3,3,3
KOR,3,3,3,3,3,3
KOR,3,3,3,3,3,3
KOR,3,3,3,3,3,3
KOR,3,3,3,3,3,3
KOR,3,3,3,3,3,3
KOR,3,3,3,3,3,3
KOR,3,3,3,3,3,3
KOR,3,3,3,3,3,3
KOR,3,3,3,3,3,3
KOR,3,3,3,3,3,3
KOR,3,3,3,3,3,3
KOR,3,3,3,3,3,3
KOR,3,3,3,3,3,3
KOR,3,3,3,3,3,3
KOR,3,3,3,3,3,3
KOR,3,3,3,3,3,3
KOR,3,3,3,3,3,3
KOR,3,3,3,3,3,3
KOR,3,3,3,3,3,3
KOR,3,3,3,3,3,3
KOR,3,3,3,3,3,3
KOR,3,3,3,3,3,3
KOR,3,3,3,3,3,3
KOR,3,3,3,3,3,3
KOR,3,3,3,3,3,3
KOR,3,3,3,3,3,3
KOR,3,3,3,3,3,3
KOR,3,3,3,3,3,3
KOR,3,3,3,3,3,3
KOR,3,3,3,3,3,3
KOR,3,3,3,3,3,3
KOR,3,3,3,3,3,3
KOR,3,3,3,3,3,3
KOR,3,3,3,3,3,3
KOR,3,3,3,3,3,3
KOR,3,3,3,3,3,3
KOR,3,3,3,3,3,3
KOR,3,3,3,3,3,3
KOR,3,3,3,3,3,3
KOR,3,3,3,3,3,3
KOR,3,3,3,3,3,3
KOR,3,3,3,3,3,3
KOR,3,3,3,3,3,3
KOR,3,3,3,3,3,3
KOR,3,3,3,3,3,3
KOR,3,3,3,3,3,3
KOR,3,3,3,3,3,3
KOR,3,3,3,3,3,3
KOR,3,3,3,3,3,3
KOR,3,3,3,3,3,3
KOR,3,3,3,3,3,3
KOR,3,3,3,3,3,3
KOR,3,3,3,3,3,3
KOR,3,3,3,3,3,3
KOR,3,3,3,3,3,3
KOR,3,3,3,3,3,3
KOR,3,3,3,3,3,3
KOR,3,3,3,3,3,3
KOR,3,3,3,3,3,3
KOR,3,3,3,3,3,3
KOR,3,3,3,3,3,3
KOR,3,3,3,3,3,3
KOR,3,3,3,3,3,3
KOR,3,3,3,3,3,3
